"","ESTAT_MNE","Var","VarID","Value"
"458","Deutsche Post Ag","officer.name","1303","Christian Kühni"
"459","Deutsche Post Ag","officer.position","1304","prokurist"
"460","Deutsche Post Ag","officer.end_date","1305","2018-07-16"
"461","Deutsche Post Ag","officer.name","1309","Thomas Cierpinski"
"462","Deutsche Post Ag","officer.position","1310","prokurist"
"463","Deutsche Post Ag","officer.end_date","1311","2019-01-15"
"464","Deutsche Post Ag","officer.name","1315","Bernd Doctor Gemein"
"465","Deutsche Post Ag","officer.position","1316","prokurist"
"466","Deutsche Post Ag","officer.start_date","1317","2019-01-15"
"467","G4S Plc","City1","1","5th Floor, Southside
105 Victoria Street, London, SW1E 6QT"
"468","G4S Plc","City2","2","5th Floor, Southside
105 Victoria Street"
"469","G4S Plc","Country1","3","United Kingdom"
"470","G4S Plc","Inactive","4","FALSE"
"471","G4S Plc","IncorpDate","5","2003-12-11"
"472","G4S Plc","LastUpdate","6","2020-10-03T13:26:32+00:00"
"473","G4S Plc","LegalJur","7","gb"
"474","G4S Plc","Location1","8","London"
"475","G4S Plc","Location2","9",NA
"476","G4S Plc","Name","10","G4S PLC"
"477","G4S Plc","OpenCorpNum","11","04992207"
"478","G4S Plc","OpenCorpURL","12","https://opencorporates.com/companies/gb/04992207"
"479","G4S Plc","Postal1","13","SW1E 6QT"
"480","G4S Plc","Predecessor1","14",NA
"481","G4S Plc","RegURL","15","https://beta.companieshouse.gov.uk/company/04992207"
"482","G4S Plc","Status","16","Active"
"483","G4S Plc","Type1","17","Public Limited Company"
"484","G4S Plc","officer.name","386","NIGEL EDWARD GRIFFITHS"
"485","G4S Plc","officer.position","387","secretary"
"486","G4S Plc","officer.start_date","388","2004-05-06"
"487","G4S Plc","officer.end_date","389","2007-01-01"
"488","G4S Plc","officer.occupation","391","COMPANY SECRETARY/DIRECTOR"
"489","G4S Plc","officer.name","394","OFFICE ORGANIZATION & SERVICES LIMITED"
"490","G4S Plc","officer.position","395","secretary"
"491","G4S Plc","officer.start_date","396","2003-12-11"
"492","G4S Plc","officer.end_date","397","2004-05-06"
"493","G4S Plc","officer.name","401","SWIFT INCORPORATIONS LIMITED"
"494","G4S Plc","officer.position","402","secretary"
"495","G4S Plc","officer.start_date","403","2003-12-11"
"496","G4S Plc","officer.end_date","404","2003-12-11"
"497","G4S Plc","officer.name","408","ASHLEY MARTIN ALMANZA"
"498","G4S Plc","officer.position","409","director"
"499","G4S Plc","officer.start_date","410","2013-05-01"
"500","G4S Plc","officer.occupation","412","COMPANY DIRECTOR"
"501","G4S Plc","officer.name","415","NICHOLAS PETER BUCKLES"
"502","G4S Plc","officer.position","416","director"
"503","G4S Plc","officer.start_date","417","2004-05-19"
"504","G4S Plc","officer.end_date","418","2013-05-31"
"505","G4S Plc","officer.occupation","420","COMPANY DIRECTOR"
"506","G4S Plc","officer.name","423","PAUL LESLIE CONDON"
"507","G4S Plc","officer.position","424","director"
"508","G4S Plc","officer.start_date","425","2004-05-19"
"509","G4S Plc","officer.end_date","426","2013-06-06"
"510","G4S Plc","officer.occupation","428","COMPANY DIRECTOR"
"511","G4S Plc","officer.name","431","JOHN PATRICK CONNOLLY"
"512","G4S Plc","officer.position","432","director"
"513","G4S Plc","officer.start_date","433","2012-06-08"
"514","G4S Plc","officer.occupation","435","DIRECTOR"
"515","G4S Plc","officer.name","438","JOHN PATRICK DALY"
"516","G4S Plc","officer.position","439","director"
"517","G4S Plc","officer.start_date","440","2015-06-05"
"518","G4S Plc","officer.end_date","441","2019-05-16"
"519","G4S Plc","officer.occupation","443","COMPANY DIRECTOR"
"520","G4S Plc","officer.name","446","TREVOR LESLIE DIGHTON"
"521","G4S Plc","officer.position","447","director"
"522","G4S Plc","officer.start_date","448","2004-05-06"
"523","G4S Plc","officer.end_date","449","2013-06-06"
"524","G4S Plc","officer.occupation","451","COMPANY DIRECTOR"
"525","G4S Plc","officer.name","454","ALF DUCH PEDERSEN"
"526","G4S Plc","officer.position","455","director"
"527","G4S Plc","officer.start_date","456","2004-05-19"
"528","G4S Plc","officer.end_date","457","2012-06-07"
"529","G4S Plc","officer.occupation","459","COMPANY DIRECTOR"
"530","G4S Plc","officer.name","462","WINNIE KIN WAH FOK"
"531","G4S Plc","officer.position","463","director"
"532","G4S Plc","officer.start_date","464","2010-10-01"
"533","G4S Plc","officer.end_date","465","2020-09-30"
"534","G4S Plc","officer.occupation","467","DIRECTOR"
"535","G4S Plc","officer.name","470","GRAHAME REGINALD GIBSON"
"536","G4S Plc","officer.position","471","director"
"537","G4S Plc","officer.start_date","472","2005-04-01"
"538","G4S Plc","officer.end_date","473","2015-06-05"
"539","G4S Plc","officer.occupation","475","COMPANY DIRECTOR"
"540","G4S Plc","officer.name","478","DAVID ALWYN GORE BOOTH"
"541","G4S Plc","officer.position","479","director"
"542","G4S Plc","officer.start_date","480","2004-05-19"
"543","G4S Plc","officer.end_date","481","2004-10-31"
"544","G4S Plc","officer.occupation","483","COMPANY DIRECTOR"
"545","G4S Plc","officer.name","486","NIGEL EDWARD GRIFFITHS"
"546","G4S Plc","officer.position","487","director"
"547","G4S Plc","officer.start_date","488","2004-05-06"
"548","G4S Plc","officer.end_date","489","2004-05-19"
"549","G4S Plc","officer.occupation","491","COMPANY SECRETARY/DIRECTOR"
"550","G4S Plc","officer.name","494","LARS NOREY JOHANSEN"
"551","G4S Plc","officer.position","495","director"
"552","G4S Plc","officer.start_date","496","2004-05-19"
"553","G4S Plc","officer.end_date","497","2005-06-30"
"554","G4S Plc","officer.occupation","499","COMPANY DIRECTOR"
"555","G4S Plc","officer.name","502","THORLEIF KRARUP"
"556","G4S Plc","officer.position","503","director"
"557","G4S Plc","officer.start_date","504","2004-05-19"
"558","G4S Plc","officer.end_date","505","2011-01-31"
"559","G4S Plc","officer.occupation","507","COMPANY DIRECTOR"
"560","G4S Plc","officer.name","510","BO AKE LERENIUS"
"561","G4S Plc","officer.position","511","director"
"562","G4S Plc","officer.start_date","512","2004-05-19"
"563","G4S Plc","officer.end_date","513","2013-06-06"
"564","G4S Plc","officer.occupation","515","COMPANY DIRECTOR"
"565","G4S Plc","officer.name","518","PEREGRINE SECRETARIAL SERVICES LIMITED"
"566","G4S Plc","officer.position","519","director"
"567","G4S Plc","officer.start_date","520","2003-12-11"
"568","G4S Plc","officer.end_date","521","2004-05-06"
"569","G4S Plc","officer.name","525","NILS JORGEN PHILIP-SORENSEN"
"570","G4S Plc","officer.position","526","director"
"571","G4S Plc","officer.start_date","527","2004-05-19"
"572","G4S Plc","officer.end_date","528","2006-06-30"
"573","G4S Plc","officer.occupation","530","COMPANY DIRECTOR"
"574","G4S Plc","officer.name","533","WALDEMAR SCHMIDT"
"575","G4S Plc","officer.position","534","director"
"576","G4S Plc","officer.start_date","535","2004-05-19"
"577","G4S Plc","officer.end_date","536","2006-06-30"
"578","G4S Plc","officer.occupation","538","COMPANY DIRECTOR"
"579","G4S Plc","officer.name","541","MARK DONALD SELIGMAN"
"580","G4S Plc","officer.position","542","director"
"581","G4S Plc","officer.start_date","543","2006-01-01"
"582","G4S Plc","officer.end_date","544","2015-06-05"
"583","G4S Plc","officer.occupation","546","COMPANY DIRECTOR"
"584","G4S Plc","officer.name","549","COLIN SHARMAN OF REDLYNCH"
"585","G4S Plc","officer.position","550","director"
"586","G4S Plc","officer.start_date","551","2004-05-19"
"587","G4S Plc","officer.end_date","552","2005-12-31"
"588","G4S Plc","officer.occupation","554","COMPANY DIRECTOR"
"589","G4S Plc","officer.name","557","PAUL DAVID SPENCE"
"590","G4S Plc","officer.position","558","director"
"591","G4S Plc","officer.start_date","559","2013-01-01"
"592","G4S Plc","officer.end_date","560","2020-03-31"
"593","G4S Plc","officer.occupation","562","COMPANY DIRECTOR"
"594","G4S Plc","officer.name","565","CLARE MARY JOAN SPOTTISWOODE"
"595","G4S Plc","officer.position","566","director"
"596","G4S Plc","officer.start_date","567","2010-06-14"
"597","G4S Plc","officer.end_date","568","2018-05-15"
"598","G4S Plc","officer.occupation","570","COMPANY DIRECTOR"
"599","G4S Plc","officer.name","573","GEORGE MALCOLM WILLIAMSON"
"600","G4S Plc","officer.position","574","director"
"601","G4S Plc","officer.start_date","575","2004-05-19"
"602","G4S Plc","officer.end_date","576","2008-05-30"
"603","G4S Plc","officer.occupation","578","COMPANY DIRECTOR"
"604","G4S Plc","officer.name","581","ADAM ALEXANDER CROZIER"
"605","G4S Plc","officer.position","582","director"
"606","G4S Plc","officer.start_date","583","2013-01-01"
"607","G4S Plc","officer.end_date","584","2016-05-27"
"608","G4S Plc","officer.occupation","586","COMPANY DIRECTOR"
"609","G4S Plc","officer.name","589","MARK WYNNE ELLIOTT"
"610","G4S Plc","officer.position","590","director"
"611","G4S Plc","officer.start_date","591","2006-09-01"
"612","G4S Plc","officer.end_date","592","2016-05-27"
"613","G4S Plc","officer.occupation","594","COMPANY DIRECTOR"
"614","G4S Plc","officer.name","597","STEVEN LEWIS MOGFORD"
"615","G4S Plc","officer.position","598","director"
"616","G4S Plc","officer.start_date","599","2016-05-27"
"617","G4S Plc","officer.occupation","601","COMPANY DIRECTOR"
"618","G4S Plc","officer.name","604","BARBARA ROSE MILIAN THORALFSSON"
"619","G4S Plc","officer.position","605","director"
"620","G4S Plc","officer.start_date","606","2016-07-01"
"621","G4S Plc","officer.occupation","608","DIRECTOR"
"622","G4S Plc","officer.name","611","HIMANSHU HARIDAS RAJA"
"623","G4S Plc","officer.position","612","director"
"624","G4S Plc","officer.start_date","613","2013-10-07"
"625","G4S Plc","officer.end_date","614","2016-10-01"
"626","G4S Plc","officer.occupation","616","DIRECTOR"
"627","G4S Plc","officer.name","619","IAN SPRINGETT"
"628","G4S Plc","officer.position","620","director"
"629","G4S Plc","officer.start_date","621","2017-01-01"
"630","G4S Plc","officer.end_date","622","2017-06-20"
"631","G4S Plc","officer.occupation","624","DIRECTOR"
"632","G4S Plc","officer.name","627","PETER VINCENT DAVID"
"633","G4S Plc","officer.position","628","secretary"
"634","G4S Plc","officer.start_date","629","2007-01-01"
"635","G4S Plc","officer.end_date","630","2016-12-31"
"636","G4S Plc","officer.name","634","CELINE ARLETTE VIRGINIE BARROCHE"
"637","G4S Plc","officer.position","635","secretary"
"638","G4S Plc","officer.start_date","636","2017-01-01"
"639","G4S Plc","officer.name","640","TIMOTHY PETER WELLER"
"640","G4S Plc","officer.position","641","director"
"641","G4S Plc","officer.start_date","642","2013-04-01"
"642","G4S Plc","officer.occupation","644","CHIEF FINANCIAL OFFICER"
"643","G4S Plc","officer.name","647","JOHN RAMSAY"
"644","G4S Plc","officer.position","648","director"
"645","G4S Plc","officer.start_date","649","2018-01-01"
"646","G4S Plc","officer.occupation","651","DIRECTOR"
"647","G4S Plc","officer.name","654","ELISABETH FLEURIOT"
"648","G4S Plc","officer.position","655","director"
"649","G4S Plc","officer.start_date","656","2018-06-18"
"650","G4S Plc","officer.occupation","658","DIRECTOR"
"651","G4S Plc","officer.name","661","CLARE MOIRA CHAPMAN"
"652","G4S Plc","officer.position","662","director"
"653","G4S Plc","officer.start_date","663","2019-09-23"
"654","G4S Plc","officer.occupation","665","NON-EXECUTIVE DIRECTOR"
"655","G4S Plc","officer.name","668","MICHEL ALEXANDER VAN DER BEL"
"656","G4S Plc","officer.position","669","director"
"657","G4S Plc","officer.start_date","670","2020-05-07"
"658","G4S Plc","officer.occupation","672","NON-EXECUTIVE DIRECTOR"
"659","G4S Plc","officer.name","675","ADINE CHARLOTTE GRATE AXEN"
"660","G4S Plc","officer.position","676","director"
"661","G4S Plc","officer.start_date","677","2020-07-03"
"662","G4S Plc","officer.occupation","679","COMPANY DIRECTOR"
"663","Accenture Public Limited Company","City1","1","1 GRAND CANAL SQUARE, GRAND CANAL HARBOUR, DUBLIN 2, D02P820"
"664","Accenture Public Limited Company","City2","2","1 GRAND CANAL SQUARE, GRAND CANAL HARBOUR, DUBLIN 2, D02P820"
"665","Accenture Public Limited Company","Country1","3","Ireland"
"666","Accenture Public Limited Company","Inactive","4","FALSE"
"667","Accenture Public Limited Company","IncorpDate","5","2009-06-10"
"668","Accenture Public Limited Company","LastUpdate","6","2020-10-06T22:23:33+00:00"
"669","Accenture Public Limited Company","LegalJur","7","ie"
"670","Accenture Public Limited Company","Location1","8",NA
"671","Accenture Public Limited Company","Location2","9",NA
"672","Accenture Public Limited Company","Name","10","ACCENTURE PUBLIC LIMITED COMPANY"
"673","Accenture Public Limited Company","OpenCorpNum","11","471706"
"674","Accenture Public Limited Company","OpenCorpURL","12","https://opencorporates.com/companies/ie/471706"
"675","Accenture Public Limited Company","Postal1","13",NA
"676","Accenture Public Limited Company","Predecessor1","14",NA
"677","Accenture Public Limited Company","RegURL","15","http://www.cro.ie/search/CompanyDetails.aspx?id=471706&type=C"
"678","Accenture Public Limited Company","Status","16","Normal"
"679","Accenture Public Limited Company","Type1","17","PLC - Public Limited Company"
"680","Iss A/S","City1","1","Buddingevej 197, Søborg, 2860"
"681","Iss A/S","City2","2","Buddingevej 197"
"682","Iss A/S","Country1","3","Denmark"
"683","Iss A/S","Inactive","4","FALSE"
"684","Iss A/S","IncorpDate","5","2005-03-11"
"685","Iss A/S","LastUpdate","6","2020-10-03T03:12:13+00:00"
"686","Iss A/S","LegalJur","7","dk"
"687","Iss A/S","Location1","8",NA
"688","Iss A/S","Location2","9","Søborg"
"689","Iss A/S","Name","10","ISS A/S"
"690","Iss A/S","OpenCorpNum","11","28504799"
"691","Iss A/S","OpenCorpURL","12","https://opencorporates.com/companies/dk/28504799"
"692","Iss A/S","Postal1","13","2860"
"693","Iss A/S","Predecessor1","14",NA
"694","Iss A/S","RegURL","15","http://datacvr.virk.dk/data/visenhed?enhedstype=virksomhed&id=28504799"
"695","Iss A/S","Status","16","Normal"
"696","Iss A/S","Type1","17","Aktieselskab"
"697","Iss A/S","officer.name","114","Niels Thomas Heering"
"698","Iss A/S","officer.position","115","formand"
"699","Iss A/S","officer.start_date","116","2005-03-11"
"700","Iss A/S","officer.end_date","117","2005-03-28"
"701","Iss A/S","officer.name","121","Anders Rabing Noes"
"702","Iss A/S","officer.position","122","suppleant"
"703","Iss A/S","officer.start_date","123","2014-05-06"
"704","Iss A/S","officer.end_date","124","2015-04-15"
"705","Iss A/S","officer.name","128","Jan-Erik Gunnar Svensson"
"706","Iss A/S","officer.position","129","bestyrelse"
"707","Iss A/S","officer.start_date","130","2005-03-11"
"708","Iss A/S","officer.end_date","131","2005-03-28"
"709","Iss A/S","officer.name","135","Jan-Erik Gunnar Svensson"
"710","Iss A/S","officer.position","136","director"
"711","Iss A/S","officer.start_date","137","2005-03-11"
"712","Iss A/S","officer.end_date","138","2005-03-28"
"713","Iss A/S","officer.name","142","Erik Juel-Jacobsen"
